SEXO,NIVEL_ACADEMICO,DPTO_INSTITUCION,ORDEN,SECTOR_ADMTIVO,NATURALEZA_JURIDICA,CLASIFICACION_ORGANICA,NIVEL_JERARQUICO_EMPLEO,TIPO_NOMBRAMIENTO,ASIG_BASICA,FECHA_VINCULACION
MASCULINO,PREGRADO,GUAVIARE,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3000000.0,2022-05-02
FEMENINO,BASICA SECUNDARIA,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2759126.0,2019-09-23
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2447098.0,2022-04-01
FEMENINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2803757.0,2021-07-01
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2286219.0,2020-01-08
FEMENINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5251219.0,2018-11-13
MASCULINO,POSTGRADO,ANTIOQUIA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3000000.0,2022-01-03
FEMENINO,SIN INFORMACION,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2662288.0,2020-01-02
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2206056.0,2021-01-01
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2235098.0,2022-09-06
FEMENINO,SIN INFORMACION,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4249624.0,2022-03-04
FEMENINO,PREGRADO,CASANARE,TERRITORIAL,NO APLICA,ENTE UNIVERSITARIO AUTÓNOMO,ÓRGANO AUTÓNOMO,DIRECTIVO,PERIODO FIJO,4560188.0,2021-09-01
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1950637.0,2020-01-02
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2038075.0,2022-11-07
FEMENINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4249624.0,2022-08-05
MASCULINO,POSTGRADO,BOYACÁ,NACIONAL,NO APLICA,ENTE UNIVERSITARIO AUTÓNOMO,ÓRGANO AUTÓNOMO,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,3906492.0,2022-09-01
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2254859.0,2020-01-02
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,3458164.0,2020-03-01
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4054071.0,2022-04-01
FEMENINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,4787039.0,2021-11-16
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4261640.0,2022-06-08
FEMENINO,POSTGRADO,BOYACÁ,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ÓRGANO AUTÓNOMO,ÓRGANO AUTÓNOMO,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,8036755.0,2020-02-06
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,MINISTERIO,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,3579600.0,2021-03-05
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,3691591.0,2016-03-01
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2098685.0,2013-06-14
FEMENINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2991223.0,2012-07-19
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,2159395.0,2018-01-02
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2159395.0,2020-01-20
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2159395.0,2020-01-30
FEMENINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3825998.0,2020-01-02
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2068164.0,2020-01-30
FEMENINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2113208.0,2021-08-03
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2307375.0,2016-01-04
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1930914.0,2017-01-17
MASCULINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,1930914.0,2016-01-04
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,2084691.0,2022-01-28
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4261640.0,2020-01-22
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1915965.0,2022-10-25
MASCULINO,SIN INFORMACION,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2327150.0,2022-01-03
FEMENINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,1550000.0,2021-03-01
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1790874.0,2022-01-31
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2562286.0,2020-03-23
MASCULINO,BASICA SECUNDARIA,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1604243.0,2017-01-03
MASCULINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,1604243.0,2017-03-01
FEMENINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2766212.0,2020-01-24
MASCULINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2766212.0,2022-05-05
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4372869.0,2020-03-01
FEMENINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4597571.0,2015-08-31
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,TRABAJO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6391758.0,2020-02-14
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,2205809.0,1987-08-05
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,6444162.0,2016-02-05
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,3420600.0,2012-07-24
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS OFICIAL,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1640024.0,2020-07-06
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2295841.0,2020-10-01
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4372869.0,2020-02-01
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN POPULAR,3458164.0,2016-01-01
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2812170.0,2020-01-02
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2421116.0,2016-05-16
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN,3879493.0,2020-01-01
MASCULINO,POSTGRADO,ATLÁNTICO,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,7312172.0,2020-03-18
FEMENINO,SIN INFORMACION,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,RAMA JUDICIAL,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4249624.0,2022-09-09
FEMENINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1819948.0,2015-04-13
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2304123.0,2020-02-18
FEMENINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2986846.0,2020-01-21
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5280000.0,2020-11-18
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1819000.0,2020-01-01
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2084691.0,2020-02-03
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4641386.0,2022-01-26
FEMENINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,4641386.0,2020-05-04
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,3116235.0,2012-09-03
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2142313.0,2016-01-04
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2142313.0,2017-06-01
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2710694.0,2020-01-07
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2055580.0,2016-02-02
FEMENINO,POSTGRADO,LA GUAJIRA,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4054069.0,2020-08-30
MASCULINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2458234.0,2016-01-04
FEMENINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,1604243.0,2014-07-01
MASCULINO,BASICA SECUNDARIA,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,2710694.0,2018-01-26
MASCULINO,PREGRADO,GUAVIARE,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3422876.0,2022-07-05
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2978075.0,2016-01-04
FEMENINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2242457.0,2017-06-16
FEMENINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2242457.0,2019-02-08
MASCULINO,SIN INFORMACION,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,PERIODO FIJO,4098363.0,2020-04-01
MASCULINO,BASICA SECUNDARIA,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2090351.0,2019-12-13
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2908289.0,2020-05-04
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN POPULAR,4054071.0,2020-01-01
FEMENINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2028044.0,2017-12-20
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2433035.0,2017-07-25
FEMENINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,MINAS Y ENERGÍA,AGENCIA ESTATAL DE NATURALEZA ESPECIAL,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,7684382.0,2021-01-08
FEMENINO,POSTGRADO,CUNDINAMARCA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3048932.0,2022-04-11
FEMENINO,POSTGRADO,BOYACÁ,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ÓRGANO AUTÓNOMO,ÓRGANO AUTÓNOMO,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5902590.0,2020-01-09
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,"AGROPECUARIO, PESQUERO Y DE DESARROLLO RURAL",AGENCIA ESTATAL DE NATURALEZA ESPECIAL,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,12710428.0,2022-11-15
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ÓRGANO AUTÓNOMO,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,5451582.0,2022-01-04
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,6094000.0,2022-01-25
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2572076.0,2018-01-28
MASCULINO,PREGRADO,CASANARE,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN,3458164.0,2020-01-01
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,3691591.0,2016-03-01
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4611000.0,2022-01-28
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS OFICIAL,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5282908.0,2016-01-01
MASCULINO,PREGRADO,BOGOTÁ. D.C.,NACIONAL,JUSTICIA Y DEL DERECHO,ESPECIAL,SISTEMA INTEGRAL DE VERDAD JUSTICIA REPARACIÓN Y NO REPETICIÓN,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,7464735.0,2019-10-09
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,4611000.0,2022-01-18
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2572076.0,2017-11-09
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4261640.0,2020-02-20
MASCULINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ÓRGANO AUTÓNOMO,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4807338.0,2022-01-03
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,5034000.0,2022-01-26
FEMENINO,POSTGRADO,BOGOTÁ. D.C.,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ÓRGANO AUTÓNOMO,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,4807338.0,2021-02-22
MASCULINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4054071.0,2020-01-14
MASCULINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,6455000.0,2021-03-01
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,PERIODO FIJO,4261640.0,2020-02-29
FEMENINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,ASESOR,LIBRE NOMBRAMIENTO Y REMOCIÓN,2974000.0,2022-01-28
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,CONTRALORÍA DEPARTAMENTAL,ORGANISMO DE CONTROL Y VIGILANCIA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3728000.0,2022-02-03
FEMENINO,POSTGRADO,BOYACÁ,TERRITORIAL,NO APLICA,GOBERNACIÓN,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2970000.0,2019-01-21
MASCULINO,PREGRADO,GUAINÍA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,3700000.0,2022-08-01
MASCULINO,PREGRADO,CASANARE,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2346939.0,2022-07-21
FEMENINO,PREGRADO,BOYACÁ,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2409245.0,2020-01-01
MASCULINO,BASICA SECUNDARIA,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,ELECCIÓN POPULAR,3458164.0,2016-01-01
MASCULINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2721902.0,2020-04-01
MASCULINO,POSTGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2006550.0,2013-01-09
MASCULINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,EMPRESA SOCIAL DEL ESTADO,RAMA EJECUTIVA,DIRECTIVO,LIBRE NOMBRAMIENTO Y REMOCIÓN,2593510.0,2021-01-01
MASCULINO,SIN INFORMACION,MAGDALENA,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2015467.0,2020-02-01
FEMENINO,PREGRADO,BOLÍVAR,TERRITORIAL,NO APLICA,ALCALDÍA,RAMA EJECUTIVA,PROFESIONAL,LIBRE NOMBRAMIENTO Y REMOCIÓN,2208189.0,2016-01-05
